,ID,Topic,Source,Question,Translation
169,New-pe-54	,Family,Persian (Iran)	,ايه الهدايا الاي بتحصل عليها الامهات في عيد الام في مصر؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Egypt?
170,New-pe-59	,Family,Persian (Iran)	, كام عدد الاجيال اللي بيعيشوا في منزل واحد في العائله المصريه الواحده؟ (استخدم رقم مثلا 2),"How many generations typically live together in a household in Egypt? (Provide Arabic numerals (e.g., 2) only.)"
171,New-pe-66    ,Education,Persian (Iran)	,إيه أكتر نشاط بعد المدرسة مشهور في المدارس الابتدائي في مصر؟,What is the most popular after school curricular in elementary schools in Egypt?
172,New-pe-76	,Holidays/Celebration/Leisure	,Persian (Iran)	,ايه النشاطات التي يمكن القيام بها في الحدائق في مصر؟,What is a popular activity to do in parks in Egypt?
173,New-pe-83	,Holidays/Celebration/Leisure	,Persian (Iran)	,ماهي لعبه الورق الشعبيه التي يتم لعبها في التجمعات العائليه في مصر؟,What is the popular card game played during social gatherings in Egypt?
174,New-spme-04	,Food	,Spanish (Mexico)	,ايه المنتج الزراعي اللي بيتم تصديره من مصر؟,Which agricultural product is exported most often in Egypt?
175,New-spme-05	,Food	,Spanish (Mexico)	,ايه اشهر الحلويات في مصر؟,What are the most popular sweets in Egypt?
176,New-spme-27	,Education,Spanish (Mexico)	,ماهو مستوي التعليم المتوسط في مصر؟,What is the average education level for people in Egypt?
177,New-spme-68	,Family	,Spanish (Mexico)	,إيه أكتر مشروب مشهور بين الأطفال في مصر؟,What is the most popular beverage among children in Egypt?
178,New-su-01	,Food,Sundanese (West Java,إيه التسالي أو السناكس اللي بتتباع عادة قدّام المدارس في مصر؟,What snacks are usually sold in front of schools in Egypt?
179,New-su-09	,Food,Sundanese (West Java,إيه نوع الزيت اللي الناس بتستخدمه غالبًا في الطبخ في مصر؟,What oil is usually used for cooking in Egypt?
180,New-su-10	,Food,Sundanese (West Java,إيه الأكل اللي الستات الحوامل بيأكلوه كتير في مصر؟,What food is commonly consumed by pregnant women in Egypt?
181,New-su-57	,Work life	,Sundanese (West Java,إيه أكتر نوع مواشي متربي في مصر؟,What is the most common livestock raised in Egypt?
182,New-su-58	,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في مصر؟,What animals are commonly used for agriculture in Egypt?
183,New-su-59	,Work life	,Sundanese (West Java,الفلاحين في مصر بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in Egypt typically wear to protect themselves from the heat whilst farming?
184,New-su-71	,Family,Sundanese (West Java,الأهالي في مصر غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in Egypt?
185,New-su-77	,Holidays/Celebration/Leisure	,Sundanese (West Java,ايه اللي الاطفال عاده بتاخدوا في العيد في مصر؟,What is usually given to the children during Eid in Egypt?
186,New-su-83	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه الأكل اللي بيبقى موجود غالبًا في الأفراح في مصر؟,What food is usually served at weddings in Egypt?
187,New-su-86	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه أشهر مبنى حكومي في مصر؟,What is the most famous government building in Egypt?
188,Ni-en-12	,Education	,English (UK)	,إيه أحسن / أشهر جامعة في مصر؟ (اكتب الاسم الرسمي),What is the top university in Egypt? (Provide the official name.)
189,Ni-en-20	,Work life	,English (UK)	, أغلب الناس في مصر بتبدأ تشتغل وهي عندها كام سنة؟ (استخدم رقم مثلا 15) ,"At what age do most people start working in Egypt? (Provide Arabic numerals (e.g., 15) only.)"
190,Ni-en-31	,Holidays/Celebration/Leisure	,English (UK)	,الناس في مصر بيأكلوا إيه تقليديًا في يوم الكريسماس؟,What do people in Egypt traditionally eat on Christmas Day?
191,Nu-in-40	,Work life	,Indonesian (Indonesia)	,أنهي مدينة هي الوجهة الأساسية للناس اللي بتدور على شغل في مصر؟,Which city is the main destination for job seekers in Egypt?
192,Sa-en-1	,Food,English (UK)	,إيه أشهر سلسلة أكل سريع في مصر؟,What is Egypt's most popular fast food chain?
193,Sa-en-13	,Food,English (UK)	,إيه الأكلة اللي الناس في مصر يا إمّا بتحبها قوي يا إمّا بتكرهها قوي؟,What is the food that is most divisive (either love or hate) in Egypt?
194,Sa-en-32	,Family	,English (UK)	,إيه أشهر مسلسل عائلي في مصر؟,What is the most popular family TV show in Egypt?
195,Sa-en-6	,Food,English (UK)	,إيه أكتر أكل تيك أواي مشهور في مصر؟,What is the most popular takeaway food in Egypt?
196,Sa-en-7	,Food,English (UK)	,إيه أشهر سناكس في مصر؟,What are popular snacks in Egypt?
197,Ta-pe-10	,Family,Persian (Iran)	,الرجالة في مصر عادة بتتجوز وهي عندها كام سنة؟ (استخدم رقم مثلا 20) ,"At what age do men usually get married in Egypt? (Provide Arabic numerals (e.g., 20) only.)"
198,Ta-pe-11	,Family,Persian (Iran)	,الستات في مصر عادة بتتجوز وهي عندها كام سنة؟(استخدم رقم مثلا 20) ,"At what age do women usually get married in Egypt? (Provide Arabic numerals (e.g., 20) only.)"
199,Ta-pe-13	,Family,Persian (Iran)	,في جيل أهلك، كان متوسط عدد أفراد الأسرة في مصر كام؟ (استخدم رقم مثلا 20),"In your parents' generation, what was the average number of members in their family in Egypt? (Provide Arabic numerals (e.g., 20) only.)"
200,Th-en-11	,Sport,English (US)	,مين أشهر رياضي في مصر؟,Who is the most popular sportperson in Egypt?
201,Th-en-19	,Work life	,English (US)	,إيه مدينة أو منطقة في مصر مشهورة بالصناعة؟,What is a city or region in Egypt known for manufacturing industry?
202,Th-en-27	,Work life	,English (US)	,إيه أهم صناعة في مصر؟,What is the most important industry in Egypt?
203,Th-en-36	,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في مصر؟,What is a popular family activity with a child to do on weekends in Egypt?
204,Th-en-39	,Family,English (US)	,إيه لعبة عائلية مشهورة في مصر؟,What is a popular family game in Egypt?
205,Th-en-41	,Family,English (US)	,متوسط سن الأزواج عندهم أول طفل في مصر كام؟ (استخدم رقم مثلا 20) ,"What is the average age for couples to have their first child in Egypt? (Provide Arabic numerals (e.g., 20) only.)"
206,Th-en-44	,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في مصر؟,What is Egypt's most popular food for family meals on weekends?
207,Th-en-51	,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في مصر؟,Which subject is considered the most important for students in Egypt
208,Tmp-ar-02	,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في مصر؟,What is a common public transport that people use to go to university in Egypt?
