,ID,Topic,Source,Question,Translation
154,EG-DIA-155,Food,Sundanese (West Java,إيه الأكل اللي الستات الحوامل بيأكلوه كتير في مدن القناة؟,What food is commonly consumed by pregnant women in the Suez Canal cities?
155,EG-DIA-156,Work life	,Sundanese (West Java,إيه أكتر نوع مواشي متربي في مدن القناة؟,What is the most common livestock raised in the Suez Canal cities?
156,EG-DIA-157,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في مدن القناة؟,What animals are commonly used for agriculture in the Suez Canal cities?
157,EG-DIA-158,Work life	,Sundanese (West Java,الفلاحين في مدن القناة بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in the Suez Canal cities typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,الأهالي في مدن القناة غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in the Suez Canal cities?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ايه اللي الاطفال عاده بتاخدوا في العيد في مدن القناة؟,What is usually given to the children during Eid in the Suez Canal cities?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه الأكل اللي بيبقى موجود غالبًا في الأفراح في مدن القناة؟,What food is usually served at weddings in the Suez Canal cities?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه أشهر مبنى حكومي في مدن القناة؟,What is the most famous government building in the Suez Canal cities?
162,EG-DIA-163,Education	,English (UK)	,إيه أحسن / أشهر جامعة في مدن القناة؟ (اكتب الاسم الرسمي),What is the top university in the Suez Canal cities? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,الناس في مدن القناة بيأكلوا إيه تقليديًا في يوم الكريسماس؟,What do people in the Suez Canal cities traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,أنهي مدينة هي الوجهة الأساسية للناس اللي بتدور على شغل في مدن القناة؟,Which city is the main destination for job seekers in the Suez Canal cities?
165,EG-DIA-166,Food,English (UK)	,إيه أشهر سلسلة أكل سريع في مدن القناة؟,What is the Suez Canal cities's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,إيه الأكلة اللي الناس في مدن القناة يا إمّا بتحبها قوي يا إمّا بتكرهها قوي؟,What is the food that is most divisive (either love or hate) in the Suez Canal cities?
167,EG-DIA-168,Food,English (UK)	,إيه أكتر أكل تيك أواي مشهور في مدن القناة؟,What is the most popular takeaway food in the Suez Canal cities?
168,EG-DIA-169,Food,English (UK)	,إيه أشهر سناكس في مدن القناة؟,What are popular snacks in the Suez Canal cities?
169,EG-DIA-170,Sport,English (US)	,مين أشهر رياضي في مدن القناة؟,Who is the most popular sportperson in the Suez Canal cities?
170,EG-DIA-171,Work life	,English (US)	,إيه مدينة أو منطقة في مدن القناة مشهورة بالصناعة؟,What is a city or region in the Suez Canal cities known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,إيه أهم صناعة في مدن القناة؟,What is the most important industry in the Suez Canal cities?
172,EG-DIA-173,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في مدن القناة؟,What is a popular family activity with a child to do on weekends in the Suez Canal cities?
173,EG-DIA-174,Family,English (US)	,إيه لعبة عائلية مشهورة في مدن القناة؟,What is a popular family game in the Suez Canal cities?
174,EG-DIA-175,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في مدن القناة؟,What is the Suez Canal cities's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في مدن القناة؟,Which subject is considered the most important for students in the Suez Canal cities
176,EG-DIA-177,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في مدن القناة؟,What is a common public transport that people use to go to university in the Suez Canal cities?
177,EG-DIA-178,Food,Greek (Greece)	,إيه أكتر مشروب الناس بتشربه الصبح في مدن القناة؟,What is the most common morning drink in the Suez Canal cities?
178,EG-DIA-179,Family,English (US)	,إيه أكتر نشاط عائلي مشهور في مدن القناة في أيام الأسبوع بالليل؟,What is the most popular weekday evening family activity in the Suez Canal cities?
179,EG-DIA-180,Work life	,Sundanese (West Java,الفلاحين في مدن القناة عادةً بياكلوا إيه على الغدا؟,What do farmers in the Suez Canal cities usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,إيه أكتر فطار سريع الناس بتاخده وهي ماشية في مدن القناة؟,What is the most popular grab-and-go breakfast option in the Suez Canal cities?
181,EG-DIA-182,Food,English (UK)	,الناس في مدن القناة عادةً بتاكل إيه على البحر؟,What do people from the Suez Canal cities eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,إيه أكتر وجهة سياحية برّه مصر الناس اللي من مدن القناة بيروحولها؟,Where is the most popular tourist destination abroad for people from the Suez Canal cities?
183,EG-DIA-184,Work life,Spanish (Spain),أنهي منطقة في مدن القناة معروفة تقليديًا بالزراعة؟,What region in the Suez Canal cities has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,الناس في مدن القناة عادةً بتتعشى الساعة كام؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"What time do people usually have dinner in the Suez Canal cities? (Provide in HH:MM format  (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),طلبة الجامعة في مدن القناة عادةً بيتغدوا فين؟,Where do university students have lunch in the Suez Canal cities?
186,EG-DIA-187,Food,Spanish (Spain),إيه أهم وجبة في اليوم بالنسبة للناس في مدن القناة؟,Which is the most important meal of the day to people from the Suez Canal cities?
187,EG-DIA-188,Family,Korean (South Korea)	,الناس في مدن القناة غالبًا بتصرف أول مرتب ليها على إيه؟,What do people especially spend their first salary on in the Suez Canal cities society?
188,EG-DIA-189,Sport,Spanish (Spain),إيه تاني أكتر رياضة مشهورة في مدن القناة؟,What is the second most popular sport in the Suez Canal cities ?
189,EG-DIA-190,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الستات في مدن القناة؟,Which occupation is most preferred among females in the Suez Canal cities ?
190,EG-DIA-191,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الرجالة في مدن القناة؟,Which occupation is most preferred among males in the Suez Canal cities ?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,أنهي مدينة تعتبر المركز التجاري الرئيسي في مدن القناة؟,Which city is the primary commercial hub in the Suez Canal cities?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),اي هي الرقصة الشعبيه في  مدن القناة؟,What is the traditional dance in the Suez Canal cities?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),إيه أكلة مشهورة في مدن القناة في أول إفطار في رمضان؟,What meal is most popular on the first day of Ramadan in the Suez Canal cities?
194,EG-DIA-195,Work life,Arabic( Egypt),إيه أكتر شغل منتشر في مدن القناة؟,What is the most common occupation in the Suez Canal cities?
195,EG-DIA-196,Family,Arabic( Egypt),الأسرة عادةً بتعمل إيه لما بيتولد طفل في مدن القناة؟,What do families from the Suez Canal cities usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),لما حد في  مدن القناة بيروح يزور مريض، عادةً بياخد معاه إيه؟,What do people from the Suez Canal cities bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),اي انواع الحلويات او المخبوزات اللي بتتبع كتر في عيد الفطر في مدن القناة؟,Which pastries/sweets are the most bought during Eid al Fitr in the Suez Canal cities?
198,EG-DIA-199,Family,Arabic( Egypt),الستات في مدن القناة عادةً بيشربوا إيه بعد الولادة مباشرةً؟,What do women from the Suez Canal cities drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),مين اكتر مطرب اغانيه بتتغنا في الافراح في مدن القناة؟,Which artist is the most played during weddings in the Suez Canal cities?
