,ID,Topic,Source,Question,Translation
155,EG-DIA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في الإسكندرية؟,What is the most common livestock raised in Alexandria?
156,EG-DIA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في الإسكندرية؟,What animals are commonly used for agriculture in Alexandria?
157,EG-DIA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في الإسكندرية؟,What do farmers in Alexandria typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في الإسكندرية؟,What gifts do parents generally give to their children for their birthdays in Alexandria?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في الإسكندرية؟,What is usually given to the children during Eid in Alexandria?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في الإسكندرية؟,What food is usually served at weddings in Alexandria?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في الإسكندرية؟,What is the most famous government building in Alexandria?
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في الإسكندرية؟ (استعمل الاسم الرسمي.),What is the top university in Alexandria? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في الإسكندرية؟,What do people in Alexandria traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الإسكندرية؟,Which city is the main destination for job seekers in Alexandria?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في الإسكندرية؟,What is Alexandria's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الإسكندرية؟,What is the food that is most divisive (either love or hate) in Alexandria?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في الإسكندرية (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Alexandria?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في الإسكندرية؟,What are popular snacks in Alexandria?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في الإسكندرية؟,Who is the most popular sportperson in Alexandria?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في الإسكندرية المعروفة بالصناعة التحويلية؟,What is a city or region in Alexandria known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في الإسكندرية؟,What is the most important industry in Alexandria?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  الإسكندرية؟,What is a popular family activity with a child to do on weekends in Alexandria?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في الإسكندرية؟,What is a popular family game in Alexandria?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الإسكندرية؟,What is Alexandria's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في الإسكندرية؟,Which subject is considered the most important for students in Alexandria
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في الإسكندرية؟,What is a common public transport that people use to go to university in Alexandria?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في الإسكندرية؟,What is the most common morning drink in Alexandria?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الإسكندرية؟,What is the most popular weekday evening family activity in Alexandria?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في الإسكندرية؟,What do farmers in Alexandria usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في الإسكندرية؟,What is the most popular grab-and-go breakfast option in Alexandria?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في الإسكندرية على الشاطئ؟,What do people from Alexandria eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل الإسكندرية؟,Where is the most popular tourist destination abroad for people from Alexandria?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في الإسكندرية؟,What region in Alexandria has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في الإسكندرية؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"What time do people usually have dinner in Alexandria?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في الإسكندرية؟,Where do university students have lunch in Alexandria?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل الإسكندرية؟,Which is the most important meal of the day to people from Alexandria?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في الإسكندرية أول راتب لهم؟,What do people especially spend their first salary on in Alexandria's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في الإسكندرية؟,What is the second most popular sport in Alexandria?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في الإسكندرية؟,Which occupation is most preferred among females in Alexandria?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في الإسكندرية؟,Which occupation is most preferred among males in Alexandria?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الإسكندرية؟,Which city is the primary commercial hub in Upper Alexandria?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في الإسكندرية؟,What is the traditional dance in Alexandria?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في الإسكندرية؟,What meal is most popular on the first day of Ramadan in Alexandria?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في الإسكندرية؟,What is the most common occupation in Alexandria ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في الإسكندرية؟,What do families from Alexandria usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في الإسكندرية؟,What do people from Alexandria  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في الإسكندرية؟,Which pastries/sweets are the most bought during Eid al Fitr in Alexandria?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في الإسكندرية؟,What do women from Alexandria  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في الإسكندرية؟,Which artist is the most played during weddings in Alexandria?
