,ID,Topic,Source,Question,Translation
164,EG-MSA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في مصر؟,Which city is the main destination for job seekers in Egypt?
165,EG-MSA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في مصر؟,What is Egypt's most popular fast food chain?
166,EG-MSA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في مصر؟,What is the food that is most divisive (either love or hate) in Egypt?
167,EG-MSA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في مصر (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Egypt?
168,EG-MSA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في مصر؟,What are popular snacks in Egypt?
169,EG-MSA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في مصر؟,Who is the most popular sportperson in Egypt?
170,EG-MSA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة مصرية المعروفة بالصناعة التحويلية؟,What is a city or region in Egypt known for manufacturing industry?
171,EG-MSA-172,Work life	,English (US)	,ما هي أهم صناعة في مصر؟,What is the most important industry in Egypt?
172,EG-MSA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  مصر؟,What is a popular family activity with a child to do on weekends in Egypt?
173,EG-MSA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في مصر؟,What is a popular family game in Egypt?
174,EG-MSA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في مصر؟,What is Egypt's most popular food for family meals on weekends?
175,EG-MSA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في مصر؟,Which subject is considered the most important for students in Egypt
176,EG-MSA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في مصر؟,What is a common public transport that people use to go to university in Egypt?
177,EG-MSA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في مصر؟,What is the most common morning drink in Egypt?
178,EG-MSA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في مصر؟,What is the most popular weekday evening family activity in Egypt?
179,EG-MSA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في مصر؟,What do farmers in Egypt usually eat for lunch?
180,EG-MSA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في مصر؟,What is the most popular grab-and-go breakfast option in Egypt?
181,EG-MSA-182,Food,English (UK)	,ماذا يأكل الناس في مصر على الشاطئ؟,What do people from Egypt eat at the beach?
182,EG-MSA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد للمصريين؟,Where is the most popular tourist destination abroad for people from Egypt?
183,EG-MSA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في مصر؟,What region in Egypt has been traditionally associated with agriculture?
184,EG-MSA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في مصر؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً)،,"What time do people usually have dinner in Egypt?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-MSA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في مصر؟,Where do university students have lunch in Egypt?
186,EG-MSA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة للشعب المصري؟,Which is the most important meal of the day to people from Egypt?
187,EG-MSA-188,Family,Korean (South Korea)	,على ما ينفق الناس أول راتب لهم في المجتمع المصري؟,What do people especially spend their first salary on in Egypt's society?
188,EG-MSA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في مصر؟,What is the second most popular sport in Egypt?
189,EG-MSA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في مصر؟,Which occupation is most preferred among females in Egypt?
190,EG-MSA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في مصر؟,Which occupation is most preferred among males in Egypt?
191,EG-MSA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في مصر؟,Which city is the primary commercial hub in Upper Egypt?
192,EG-MSA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في مصر؟,What is the traditional dance in Egypt?
193,EG-MSA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في مصر؟,What meal is most popular on the first day of Ramadan in Egypt?
194,EG-MSA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في مصر؟,What is the most common occupation in Egypt ?
195,EG-MSA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في مصر؟,What do families from Egypt usually do when a baby is born?
196,EG-MSA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في مصر؟,What do people from Egypt  bring with them while visiting an ill person?
197,EG-MSA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في مصر؟,Which pastries/sweets are the most bought during Eid al Fitr in Egypt?
198,EG-MSA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في مصر؟,What do women from Egypt  drink right after giving birth?
199,EG-MSA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في مصر؟,Which artist is the most played during weddings in Egypt?
