,ID,Topic,Source,Question,Translation
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في سيناء؟ (استعمل الاسم الرسمي.),What is the top university in Sinai? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في سيناء؟,What do people in Sinai traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في سيناء؟,Which city is the main destination for job seekers in Sinai?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في سيناء؟,What is Sinai's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في سيناء؟,What is the food that is most divisive (either love or hate) in Sinai?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في سيناء (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Sinai?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في سيناء؟,What are popular snacks in Sinai?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في سيناء؟,Who is the most popular sportperson in Sinai?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في سيناء المعروفة بالصناعة التحويلية؟,What is a city or region in Sinai known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في سيناء؟,What is the most important industry in Sinai?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  سيناء؟,What is a popular family activity with a child to do on weekends in Sinai?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في سيناء؟,What is a popular family game in Sinai?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في سيناء؟,What is Sinai's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في سيناء؟,Which subject is considered the most important for students in Sinai
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في سيناء؟,What is a common public transport that people use to go to university in Sinai?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في سيناء؟,What is the most common morning drink in Sinai?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في سيناء؟,What is the most popular weekday evening family activity in Sinai?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في سيناء؟,What do farmers in Sinai usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في سيناء؟,What is the most popular grab-and-go breakfast option in Sinai?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في سيناء على الشاطئ؟,What do people from Sinai eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل سيناء؟,Where is the most popular tourist destination abroad for people from Sinai?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في سيناء؟,What region in Sinai has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في سيناء؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"What time do people usually have dinner in Sinai?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في سيناء؟,Where do university students have lunch in Sinai?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل سيناء؟,Which is the most important meal of the day to people from Sinai?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في سيناء أول راتب لهم؟,What do people especially spend their first salary on in Sinai's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في سيناء؟,What is the second most popular sport in Sinai?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في سيناء؟,Which occupation is most preferred among females in Sinai?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في سيناء؟,Which occupation is most preferred among males in Sinai?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في سيناء؟,Which city is the primary commercial hub in Upper Sinai?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في سيناء؟,What is the traditional dance in Sinai?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في سيناء؟,What meal is most popular on the first day of Ramadan in Sinai?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في سيناء؟,What is the most common occupation in Sinai ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في سيناء؟,What do families from Sinai usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في سيناء؟,What do people from Sinai  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في سيناء؟,Which pastries/sweets are the most bought during Eid al Fitr in Sinai?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في سيناء؟,What do women from Sinai  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في سيناء؟,Which artist is the most played during weddings in Sinai?
