,ID,Topic,Source,Question,Translation
156,EG-DIA-157,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في الوجه البحري؟,What animals are commonly used for agriculture in Lower Egypt?
157,EG-DIA-158,Work life	,Sundanese (West Java,الفلاحين في الوجه البحري بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in Lower Egypt typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,الأهالي في الوجه البحري غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in Lower Egypt?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ايه اللي الاطفال عاده بتاخدوا في العيد في الوجه البحري؟,What is usually given to the children during Eid in Lower Egypt?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه الأكل اللي بيبقى موجود غالبًا في الأفراح في الوجه البحري؟,What food is usually served at weddings in Lower Egypt?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه أشهر مبنى حكومي في الوجه البحري؟,What is the most famous government building in Lower Egypt?
162,EG-DIA-163,Education	,English (UK)	,إيه أحسن / أشهر جامعة في الوجه البحري؟ (اكتب الاسم الرسمي),What is the top university in Lower Egypt? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,الناس في الوجه البحري بيأكلوا إيه تقليديًا في يوم الكريسماس؟,What do people in Lower Egypt traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,أنهي مدينة هي الوجهة الأساسية للناس اللي بتدور على شغل في الوجه البحري؟,Which city is the main destination for job seekers in Lower Egypt?
165,EG-DIA-166,Food,English (UK)	,إيه أشهر سلسلة أكل سريع في الوجه البحري؟,What is Lower Egypt's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,إيه الأكلة اللي الناس في الوجه البحري يا إمّا بتحبها قوي يا إمّا بتكرهها قوي؟,What is the food that is most divisive (either love or hate) in Lower Egypt?
167,EG-DIA-168,Food,English (UK)	,إيه أكتر أكل تيك أواي مشهور في الوجه البحري؟,What is the most popular takeaway food in Lower Egypt?
168,EG-DIA-169,Food,English (UK)	,إيه أشهر سناكس في الوجه البحري؟,What are popular snacks in Lower Egypt?
169,EG-DIA-170,Sport,English (US)	,مين أشهر رياضي في الوجه البحري؟,Who is the most popular sportperson in Lower Egypt?
170,EG-DIA-171,Work life	,English (US)	,إيه مدينة أو منطقة في الوجه البحري مشهورة بالصناعة؟,What is a city or region in Lower Egypt known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,إيه أهم صناعة في الوجه البحري؟,What is the most important industry in Lower Egypt?
172,EG-DIA-173,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في الوجه البحري؟,What is a popular family activity with a child to do on weekends in Lower Egypt?
173,EG-DIA-174,Family,English (US)	,إيه لعبة عائلية مشهورة في الوجه البحري؟,What is a popular family game in Lower Egypt?
174,EG-DIA-175,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في الوجه البحري؟,What is Lower Egypt's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في الوجه البحري؟,Which subject is considered the most important for students in Lower Egypt
176,EG-DIA-177,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في الوجه البحري؟,What is a common public transport that people use to go to university in Lower Egypt?
177,EG-DIA-178,Food,Greek (Greece)	,إيه أكتر مشروب الناس بتشربه الصبح في  الوجه البحري؟,What is the most common morning drink in Lower Egypt?
178,EG-DIA-179,Family,English (US)	,إيه أكتر نشاط عائلي مشهور في  الوجه البحري   في أيام الأسبوع بالليل؟,What is the most popular weekday evening family activity in Lower Egypt?
179,EG-DIA-180,Work life	,Sundanese (West Java,الفلاحين في الوجه البحري عادةً بياكلوا إيه على الغدا؟,What do farmers in Lower Egypt usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,إيه أكتر فطار سريع الناس بتاخده وهي ماشية في  الوجه البحري؟,What is the most popular grab-and-go breakfast option in Lower Egypt?
181,EG-DIA-182,Food,English (UK)	,الناس في  الوجه البحري عادةً بتاكل إيه على البحر؟,What do people from Lower Egypt eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,إيه أكتر وجهة سياحية برّه مصر الناس اللي من الوجه البحري بيروحولها؟,Where is the most popular tourist destination abroad for people from Lower Egypt?
183,EG-DIA-184,Work life,Spanish (Spain),أنهي منطقة في  الوجه البحري معروفة تقليديًا بالزراعة؟,What region in Lower Egypt has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,الناس في  الوجه البحري عادةً بتتعشى الساعة كام؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"What time do people usually have dinner in Lower Egypt?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),طلبة الجامعة في  الوجه البحري عادةً بيتغدوا فين؟,Where do university students have lunch in Lower Egypt?
186,EG-DIA-187,Food,Spanish (Spain),إيه أهم وجبة في اليوم بالنسبة للناس في  الوجه البحري؟,Which is the most important meal of the day to people from Lower Egypt?
187,EG-DIA-188,Family,Korean (South Korea)	,الناس في الوجه البحري غالبًا بتصرف أول مرتب ليها على إيه؟,What do people especially spend their first salary on in Lower Egypt's society?
188,EG-DIA-189,Sport,Spanish (Spain),إيه تاني أكتر رياضة مشهورة في  الوجه البحري؟,What is the second most popular sport in Lower Egypt?
189,EG-DIA-190,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الستات في الوجه البحري؟,Which occupation is most preferred among females in Lower Egypt?
190,EG-DIA-191,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الرجالة في الوجه البحري؟,Which occupation is most preferred among males in Lower Egypt?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,أنهي مدينة تعتبر المركز التجاري الرئيسي في  الوجه البحري؟,Which city is the primary commercial hub in Lower Egypt?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),اي هي الرقصة الشعبيه في  الوجه البحري؟,What is the traditional dance in Lower Egypt?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),إيه أكلة مشهورة في الوجه البحري في أول إفطار في رمضان؟,What meal is most popular on the first day of Ramadan in Lower Egypt?
194,EG-DIA-195,Work life,Arabic( Egypt),إيه أكتر شغل منتشر في الوجه البحري؟,What is the most common occupation in Lower Egypt?
195,EG-DIA-196,Family,Arabic( Egypt),الأسرة عادةً بتعمل إيه لما بيتولد طفل في الوجه البحري؟,What do families from Lower Egypt usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),لما حد في الوجه البحري بيروح يزور مريض، عادةً بياخد معاه إيه؟,What do people from Lower Egypt bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),اي انواع الحلويات او المخبوزات اللي بتتبع كتر في عيد الفطر في الوجه البحري؟,Which pastries/sweets are the most bought during Eid al Fitr in Lower Egypt?
198,EG-DIA-199,Family,Arabic( Egypt),الستات في الوجه البحري عادةً بيشربوا إيه بعد الولادة مباشرةً؟,What do women from Lower Egypt drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),مين اكتر مطرب اغانيه بتتغنا في الافراح في الوجه البحري؟,Which artist is the most played during weddings in Lowe Egypt?
