,ID,Topic,Source,Question,Translation
170,EG-DIA-171,Work life	,English (US)	,إيه مدينة أو منطقة في مصر مشهورة بالصناعة؟,What is a city or region in Egypt known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,إيه أهم صناعة في مصر؟,What is the most important industry in Egypt?
172,EG-DIA-173,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في مصر؟,What is a popular family activity with a child to do on weekends in Egypt?
173,EG-DIA-174,Family,English (US)	,إيه لعبة عائلية مشهورة في مصر؟,What is a popular family game in Egypt?
174,EG-DIA-175,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في مصر؟,What is Egypt's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في مصر؟,Which subject is considered the most important for students in Egypt
176,EG-DIA-177,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في مصر؟,What is a common public transport that people use to go to university in Egypt?
177,EG-DIA-178,Food,Greek (Greece)	,إيه أكتر مشروب الناس بتشربه الصبح في مصر؟,What is the most common morning drink in Egypt?
178,EG-DIA-179,Family,English (US)	,إيه أكتر نشاط عائلي مشهور في مصر في أيام الأسبوع بالليل؟,What is the most popular weekday evening family activity in Egypt?
179,EG-DIA-180,Work life	,Sundanese (West Java,الفلاحين في مصر عادةً بياكلوا إيه على الغدا؟,What do farmers in Egypt usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,إيه أكتر فطار سريع الناس بتاخده وهي ماشية في مصر؟,What is the most popular grab-and-go breakfast option in Egypt?
181,EG-DIA-182,Food,English (UK)	,الناس في مصر عادةً بتاكل إيه على البحر؟,What do people from Egypt eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,إيه أكتر وجهة سياحية بره مصر المصريين بيروحولها؟,Where is the most popular tourist destination abroad for people from Egypt?
183,EG-DIA-184,Work life,Spanish (Spain),أنهي منطقة في مصر معروفة تقليديًا بالزراعة؟,What region in Egypt has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,الناس في مصر عادةً بتتعشى الساعة كام؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"What time do people usually have dinner in Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),طلبة الجامعة في مصر عادةً بيتغدوا فين؟,Where do university students have lunch in Egypt?
186,EG-DIA-187,Food,Spanish (Spain),إيه أهم وجبة في اليوم بالنسبة للناس في مصر؟,Which is the most important meal of the day to people from Egypt?
187,EG-DIA-188,Family,Korean (South Korea)	,الناس في مصر غالبًا بتصرف أول مرتب ليها على إيه؟,What do people especially spend their first salary on in Egypt's society?
188,EG-DIA-189,Sport,Spanish (Spain),إيه تاني أكتر رياضة مشهورة في مصر؟,What is the second most popular sport in Egypt?
189,EG-DIA-190,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الستات في مصر؟,Which occupation is most preferred among females in Egypt?
190,EG-DIA-191,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الرجالة في مصر؟,Which occupation is most preferred among males in Egypt?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,أنهي مدينة تعتبر المركز التجاري الرئيسي في مصر؟,Which city is the primary commercial hub in Egypt?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),اي هي الرقصة الشعبيه في مصر؟,What is the traditional dance in Egypt?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),إيه أكلة مشهورة في مصر في أول إفطار في رمضان؟,What meal is most popular on the first day of Ramadan in Egypt?
194,EG-DIA-195,Work life,Arabic( Egypt),إيه أكتر شغل منتشر في مصر؟,What is the most common occupation in Egypt ?
195,EG-DIA-196,Family,Arabic( Egypt),الأسرة عادةً بتعمل إيه لما بيتولد طفل في مصر؟,What do families from Egypt usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),لما حد في مصر بيروح يزور مريض، عادةً بياخد معاه إيه؟,What do people from Egypt  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),اي انواع الحلويات او المخبوزات اللي بتتبع كتر في عيد الفطر في مصر؟,Which pastries/sweets are the most bought during Eid al Fitr in Egypt?
198,EG-DIA-199,Family,Arabic( Egypt),الستات في مصر عادةً بيشربوا إيه بعد الولادة مباشرةً؟,What do women from Egypt  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),مين اكتر مطرب اغانيه بتتغنا في الافراح في مصر؟,Which artist is the most played during weddings in Egypt?
