,ID,Topic,Source,Question,Translation
155,EG-DIA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في الصعيد؟,What is the most common livestock raised in Upper Egypt?
156,EG-DIA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في الصعيد؟,What animals are commonly used for agriculture in Upper Egypt?
157,EG-DIA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في الصعيد؟,What do farmers in Upper Egypt typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في الصعيد؟,What gifts do parents generally give to their children for their birthdays in Upper Egypt?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في الصعيد؟,What is usually given to the children during Eid in Upper Egypt?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في الصعيد؟,What food is usually served at weddings in Upper Egypt?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في الصعيد؟,What is the most famous government building in Upper Egypt?
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في الصعيد؟ (استعمل الاسم الرسمي.),What is the top university in Upper Egypt? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في الصعيد؟,What do people in Upper Egypt traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الصعيد؟,Which city is the main destination for job seekers in Upper Egypt?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في الصعيد؟,What is Upper Egypt's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الصعيد؟,What is the food that is most divisive (either love or hate) in Upper Egypt?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في الصعيد (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Upper Egypt?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في الصعيد؟,What are popular snacks in Upper Egypt?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في الصعيد؟,Who is the most popular sportperson in Upper Egypt?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في الصعيد المعروفة بالصناعة التحويلية؟,What is a city or region in Upper Egypt known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في الصعيد؟,What is the most important industry in Upper Egypt?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  الصعيد؟,What is a popular family activity with a child to do on weekends in Upper Egypt?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في الصعيد؟,What is a popular family game in Upper Egypt?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الصعيد؟,What is Upper Egypt's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في الصعيد؟,Which subject is considered the most important for students in Upper Egypt
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في الصعيد؟,What is a common public transport that people use to go to university in Upper Egypt?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في الصعيد؟,What is the most common morning drink in Upper Egypt?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الصعيد؟,What is the most popular weekday evening family activity in Upper Egypt?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في الصعيد؟,What do farmers in Upper Egypt usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في الصعيد؟,What is the most popular grab-and-go breakfast option in Upper Egypt?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في الصعيد على الشاطئ؟,What do people from Upper Egypt eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل الصعيد؟,Where is the most popular tourist destination abroad for people from Upper Egypt?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في الصعيد؟,What region in Upper Egypt has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في الصعيد؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"What time do people usually have dinner in Upper Egypt?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في الصعيد؟,Where do university students have lunch in Upper Egypt?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل الصعيد؟,Which is the most important meal of the day to people from Upper Egypt?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في الصعيد أول راتب لهم؟,What do people especially spend their first salary on in Upper Egypt's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في الصعيد؟,What is the second most popular sport in Upper Egypt?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في الصعيد؟,Which occupation is most preferred among females in Upper Egypt?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في الصعيد؟,Which occupation is most preferred among males in Upper Egypt?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الصعيد؟,Which city is the primary commercial hub in Upper Upper Egypt?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في الصعيد؟,What is the traditional dance in Upper Egypt?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في الصعيد؟,What meal is most popular on the first day of Ramadan in Upper Egypt?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في الصعيد؟,What is the most common occupation in Upper Egypt ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في الصعيد؟,What do families from Upper Egypt usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في الصعيد؟,What do people from Upper Egypt  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في الصعيد؟,Which pastries/sweets are the most bought during Eid al Fitr in Upper Egypt?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في الصعيد؟,What do women from Upper Egypt  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في الصعيد؟,Which artist is the most played during weddings in Upper Egypt?
