,ID,Topic,Source,Question,Translation
147,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في القاهرة الكبرى؟,What is the popular card game played during social gatherings in Greater Cairo?
148,EG-DIA-149,Food	,Spanish (Mexico)	,ماهو المنتج الزراعي الذي يتم تصديره من القاهرة الكبرى؟,Which agricultural product is exported most often in Greater Cairo?
149,EG-DIA-150,Food	,Spanish (Mexico)	,ما هي أشهر الحلويات في القاهرة الكبرى؟,What are the most popular sweets in Greater Cairo?
150,EG-DIA-151,Education,Spanish (Mexico)	,ما هو متوسط مستوى التعليم في القاهرة الكبرى؟,What is the average education level for people in Greater Cairo?
151,EG-DIA-152,Family	,Spanish (Mexico)	,ما هو المشروب الأكثر شعبية بين الأطفال في القاهرة الكبرى؟,What is the most popular beverage among children in Greater Cairo?
152,EG-DIA-153,Food,Sundanese (West Java,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في القاهرة الكبرى؟,What snacks are usually sold in front of schools in Greater Cairo?
153,EG-DIA-154,Food,Sundanese (West Java,ماهو نوع الزيت الذي يستعمل عادة للطبخ في القاهرة الكبرى؟,What oil is usually used for cooking in Greater Cairo?
154,EG-DIA-155,Food,Sundanese (West Java,ما هي الأطعمة التي تستهلكها النساء الحوامل في القاهرة الكبرى؟,What food is commonly consumed by pregnant women in Greater Cairo?
155,EG-DIA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في القاهرة الكبرى؟,What is the most common livestock raised in Greater Cairo?
156,EG-DIA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في القاهرة الكبرى؟,What animals are commonly used for agriculture in Greater Cairo?
157,EG-DIA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في القاهرة الكبرى؟,What do farmers in Greater Cairo typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في القاهرة الكبرى؟,What gifts do parents generally give to their children for their birthdays in Greater Cairo?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في القاهرة الكبرى؟,What is usually given to the children during Eid in Greater Cairo?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في القاهرة الكبرى؟,What food is usually served at weddings in Greater Cairo?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في القاهرة الكبرى؟,What is the most famous government building in Greater Cairo?
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في القاهرة الكبرى؟ (استعمل الاسم الرسمي.),What is the top university in Greater Cairo? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في القاهرة الكبرى؟,What do people in Greater Cairo traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في القاهرة الكبرى؟,Which city is the main destination for job seekers in Greater Cairo?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في القاهرة الكبرى؟,What is Greater Cairo's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في القاهرة الكبرى؟,What is the food that is most divisive (either love or hate) in Greater Cairo?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في القاهرة الكبرى (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Greater Cairo?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في القاهرة الكبرى؟,What are popular snacks in Greater Cairo?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في القاهرة الكبرى؟,Who is the most popular sportperson in Greater Cairo?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في القاهرة الكبرى المعروفة بالصناعة التحويلية؟,What is a city or region in Greater Cairo known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في القاهرة الكبرى؟,What is the most important industry in Greater Cairo?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  القاهرة الكبرى؟,What is a popular family activity with a child to do on weekends in Greater Cairo?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في القاهرة الكبرى؟,What is a popular family game in Greater Cairo?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في القاهرة الكبرى؟,What is Greater Cairo's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في القاهرة الكبرى؟,Which subject is considered the most important for students in Greater Cairo
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في القاهرة الكبرى؟,What is a common public transport that people use to go to university in Greater Cairo?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في القاهرة الكبرى؟,What is the most common morning drink in Greater Cairo?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في القاهرة الكبرى؟,What is the most popular weekday evening family activity in Greater Cairo?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في القاهرة الكبرى؟,What do farmers in Greater Cairo usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في القاهرة الكبرى؟,What is the most popular grab-and-go breakfast option in Greater Cairo?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في القاهرة الكبرى على الشاطئ؟,What do people from Greater Cairo eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل القاهرة الكبرى؟,Where is the most popular tourist destination abroad for people from Greater Cairo?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في القاهرة الكبرى؟,What region in Greater Cairo has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في القاهرة الكبرى؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثلاً،,"What time do people usually have dinner in Greater Cairo?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في القاهرة الكبرى؟,Where do university students have lunch in Greater Cairo?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل القاهرة الكبرى؟,Which is the most important meal of the day to people from Greater Cairo?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في القاهرة الكبرى أول راتب لهم؟,What do people especially spend their first salary on in Greater Cairo's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في القاهرة الكبرى؟,What is the second most popular sport in Greater Cairo?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في القاهرة الكبرى؟,Which occupation is most preferred among females in Greater Cairo?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في القاهرة الكبرى؟,Which occupation is most preferred among males in Greater Cairo?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في القاهرة الكبرى؟,Which city is the primary commercial hub in Upper Greater Cairo?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في القاهرة الكبرى؟,What is the traditional dance in Greater Cairo?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في القاهرة الكبرى؟,What meal is most popular on the first day of Ramadan in Greater Cairo?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في القاهرة الكبرى؟,What is the most common occupation in Greater Cairo ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في القاهرة الكبرى؟,What do families from Greater Cairo usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في القاهرة الكبرى؟,What do people from Greater Cairo  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في القاهرة الكبرى؟,Which pastries/sweets are the most bought during Eid al Fitr in Greater Cairo?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في القاهرة الكبرى؟,What do women from Greater Cairo  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في القاهرة الكبرى؟,Which artist is the most played during weddings in Greater Cairo?
