,ID,Topic,Source,Question,Translation
147,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في مدن القناة؟,What is the popular card game played during social gatherings in The Suez Canal Cities?
148,EG-DIA-149,Food	,Spanish (Mexico)	,ماهو المنتج الزراعي الذي يتم تصديره من مدن القناة؟,Which agricultural product is exported most often in The Suez Canal Cities?
149,EG-DIA-150,Food	,Spanish (Mexico)	,ما هي أشهر الحلويات في مدن القناة؟,What are the most popular sweets in The Suez Canal Cities?
150,EG-DIA-151,Education,Spanish (Mexico)	,ما هو متوسط مستوى التعليم في مدن القناة؟,What is the average education level for people in The Suez Canal Cities?
151,EG-DIA-152,Family	,Spanish (Mexico)	,ما هو المشروب الأكثر شعبية بين الأطفال في مدن القناة؟,What is the most popular beverage among children in The Suez Canal Cities?
152,EG-DIA-153,Food,Sundanese (West Java,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في مدن القناة؟,What snacks are usually sold in front of schools in The Suez Canal Cities?
153,EG-DIA-154,Food,Sundanese (West Java,ماهو نوع الزيت الذي يستعمل عادة للطبخ في مدن القناة؟,What oil is usually used for cooking in The Suez Canal Cities?
154,EG-DIA-155,Food,Sundanese (West Java,ما هي الأطعمة التي تستهلكها النساء الحوامل في مدن القناة؟,What food is commonly consumed by pregnant women in The Suez Canal Cities?
155,EG-DIA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في مدن القناة؟,What is the most common livestock raised in The Suez Canal Cities?
156,EG-DIA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في مدن القناة؟,What animals are commonly used for agriculture in The Suez Canal Cities?
157,EG-DIA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في مدن القناة؟,What do farmers in The Suez Canal Cities typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في مدن القناة؟,What gifts do parents generally give to their children for their birthdays in The Suez Canal Cities?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في مدن القناة؟,What is usually given to the children during Eid in The Suez Canal Cities?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في مدن القناة؟,What food is usually served at weddings in The Suez Canal Cities?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في مدن القناة؟,What is the most famous government building in The Suez Canal Cities?
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في مدن القناة؟ (استعمل الاسم الرسمي.),What is the top university in The Suez Canal Cities? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في مدن القناة؟,What do people in The Suez Canal Cities traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في مدن القناة؟,Which city is the main destination for job seekers in The Suez Canal Cities?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في مدن القناة؟,What is The Suez Canal Cities's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في مدن القناة؟,What is the food that is most divisive (either love or hate) in The Suez Canal Cities?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في مدن القناة (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in The Suez Canal Cities?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في مدن القناة؟,What are popular snacks in The Suez Canal Cities?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في مدن القناة؟,Who is the most popular sportperson in The Suez Canal Cities?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في مدن القناة المعروفة بالصناعة التحويلية؟,What is a city or region in The Suez Canal Cities known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في مدن القناة؟,What is the most important industry in The Suez Canal Cities?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  مدن القناة؟,What is a popular family activity with a child to do on weekends in The Suez Canal Cities?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في مدن القناة؟,What is a popular family game in The Suez Canal Cities?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في مدن القناة؟,What is The Suez Canal Cities's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في مدن القناة؟,Which subject is considered the most important for students in The Suez Canal Cities
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في مدن القناة؟,What is a common public transport that people use to go to university in The Suez Canal Cities?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في مدن القناة؟,What is the most common morning drink in The Suez Canal Cities?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في مدن القناة؟,What is the most popular weekday evening family activity in The Suez Canal Cities?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في مدن القناة؟,What do farmers in The Suez Canal Cities usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في مدن القناة؟,What is the most popular grab-and-go breakfast option in The Suez Canal Cities?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في مدن القناة على الشاطئ؟,What do people from The Suez Canal Cities eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل مدن القناة؟,Where is the most popular tourist destination abroad for people from The Suez Canal Cities?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في مدن القناة؟,What region in The Suez Canal Cities has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في مدن القناة؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"What time do people usually have dinner in The Suez Canal Cities?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في مدن القناة؟,Where do university students have lunch in The Suez Canal Cities?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل مدن القناة؟,Which is the most important meal of the day to people from The Suez Canal Cities?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في مدن القناة أول راتب لهم؟,What do people especially spend their first salary on in The Suez Canal Cities's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في مدن القناة؟,What is the second most popular sport in The Suez Canal Cities?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في مدن القناة؟,Which occupation is most preferred among females in The Suez Canal Cities?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في مدن القناة؟,Which occupation is most preferred among males in The Suez Canal Cities?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في مدن القناة؟,Which city is the primary commercial hub in Upper The Suez Canal Cities?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في مدن القناة؟,What is the traditional dance in The Suez Canal Cities?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في مدن القناة؟,What meal is most popular on the first day of Ramadan in The Suez Canal Cities?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في مدن القناة؟,What is the most common occupation in The Suez Canal Cities ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في مدن القناة؟,What do families from The Suez Canal Cities usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في مدن القناة؟,What do people from The Suez Canal Cities  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في مدن القناة؟,Which pastries/sweets are the most bought during Eid al Fitr in The Suez Canal Cities?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في مدن القناة؟,What do women from The Suez Canal Cities  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في مدن القناة؟,Which artist is the most played during weddings in The Suez Canal Cities?
