,ID,Topic,Source,Question,Translation
151,EG-DIA-152,Family	,Spanish (Mexico)	,ما هو المشروب الأكثر شعبية بين الأطفال في الوجه البحري؟,What is the most popular beverage among children in Lower Egypt?
152,EG-DIA-153,Food,Sundanese (West Java,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في الوجه البحري؟,What snacks are usually sold in front of schools in Lower Egypt?
153,EG-DIA-154,Food,Sundanese (West Java,ماهو نوع الزيت الذي يستعمل عادة للطبخ في الوجه البحري؟,What oil is usually used for cooking in Lower Egypt?
154,EG-DIA-155,Food,Sundanese (West Java,ما هي الأطعمة التي تستهلكها النساء الحوامل في الوجه البحري؟,What food is commonly consumed by pregnant women in Lower Egypt?
155,EG-DIA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في الوجه البحري؟,What is the most common livestock raised in Lower Egypt?
156,EG-DIA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في الوجه البحري؟,What animals are commonly used for agriculture in Lower Egypt?
157,EG-DIA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في الوجه البحري؟,What do farmers in Lower Egypt typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في الوجه البحري؟,What gifts do parents generally give to their children for their birthdays in Lower Egypt?
159,EG-DIA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في الوجه البحري؟,What is usually given to the children during Eid in Lower Egypt?
160,EG-DIA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في الوجه البحري؟,What food is usually served at weddings in Lower Egypt?
161,EG-DIA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في الوجه البحري؟,What is the most famous government building in Lower Egypt?
162,EG-DIA-163,Education	,English (UK)	,ما هي أفضل جامعة في الوجه البحري؟ (استعمل الاسم الرسمي.),What is the top university in Lower Egypt? (Provide the official name.)
163,EG-DIA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في الوجه البحري؟,What do people in Lower Egypt traditionally eat on Christmas Day?
164,EG-DIA-165,Work life	,Indonesian (Indonesia)	,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الوجه البحري؟,Which city is the main destination for job seekers in Lower Egypt?
165,EG-DIA-166,Food,English (UK)	,ما هي سلسلة الوجبات السريعة الأكثر شعبية في الوجه البحري؟,What is Lower Egypt's most popular fast food chain?
166,EG-DIA-167,Food,English (UK)	,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الوجه البحري؟,What is the food that is most divisive (either love or hate) in Lower Egypt?
167,EG-DIA-168,Food,English (UK)	,ما هو الطعام  السريع الأكثر شعبية في الوجه البحري (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Lower Egypt?
168,EG-DIA-169,Food,English (UK)	,ما هي الوجبات الخفيفة المشهورة في الوجه البحري؟,What are popular snacks in Lower Egypt?
169,EG-DIA-170,Sport,English (US)	,من هو/هي أشهر رياضي/رياضية في الوجه البحري؟,Who is the most popular sportperson in Lower Egypt?
170,EG-DIA-171,Work life	,English (US)	,ما هي المدينة أو المنطقة في الوجه البحري المعروفة بالصناعة التحويلية؟,What is a city or region in Lower Egypt known for manufacturing industry?
171,EG-DIA-172,Work life	,English (US)	,ما هي أهم صناعة في الوجه البحري؟,What is the most important industry in Lower Egypt?
172,EG-DIA-173,Family,English (US)	,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في  الوجه البحري؟,What is a popular family activity with a child to do on weekends in Lower Egypt?
173,EG-DIA-174,Family,English (US)	,ما هي اللعبة العائلية الأكثر شعبية في الوجه البحري؟,What is a popular family game in Lower Egypt?
174,EG-DIA-175,Family,English (US)	,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الوجه البحري؟,What is Lower Egypt's most popular food for family meals on weekends?
175,EG-DIA-176,Education	,English (US)	,ماهي أهم مادة بالنسبة للطلاب في الوجه البحري؟,Which subject is considered the most important for students in Lower Egypt
176,EG-DIA-177,Education	,English (US)	,ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في الوجه البحري؟,What is a common public transport that people use to go to university in Lower Egypt?
177,EG-DIA-178,Food,Greek (Greece)	,ما هو المشروب الصباحي الأكثر شيوعا في الوجه البحري؟,What is the most common morning drink in Lower Egypt?
178,EG-DIA-179,Family,English (US)	,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الوجه البحري؟,What is the most popular weekday evening family activity in Lower Egypt?
179,EG-DIA-180,Work life	,Sundanese (West Java,ماذا يتغدى الفلاحون عادة في الوجه البحري؟,What do farmers in Lower Egypt usually eat for lunch?
180,EG-DIA-181,Food,Greek (Greece)	,ما هي أشهر وجبة فطور سريعة في الوجه البحري؟,What is the most popular grab-and-go breakfast option in Lower Egypt?
181,EG-DIA-182,Food,English (UK)	,ماذا يأكل الناس في الوجه البحري على الشاطئ؟,What do people from Lower Egypt eat at the beach?
182,EG-DIA-183,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي أشهر وجهة سياحية خارج البلاد لأهل الوجه البحري؟,Where is the most popular tourist destination abroad for people from Lower Egypt?
183,EG-DIA-184,Work life,Spanish (Spain),ها هي أهم منطقة زراعية في الوجه البحري؟,What region in Lower Egypt has been traditionally associated with agriculture?
184,EG-DIA-185,Food,Chinese (China)	,متى يتناول الناس العشاء عادة في الوجه البحري؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"What time do people usually have dinner in Lower Egypt?(Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
185,EG-DIA-186,Education,Arabic (Algeria),أين يتناول طلبة الجامعة غداءهم في الوجه البحري؟,Where do university students have lunch in Lower Egypt?
186,EG-DIA-187,Food,Spanish (Spain),ما هي أهم وجبة يومية بالنسبة لأهل الوجه البحري؟,Which is the most important meal of the day to people from Lower Egypt?
187,EG-DIA-188,Family,Korean (South Korea)	,على ماذا ينفق الناس في الوجه البحري أول راتب لهم؟,What do people especially spend their first salary on in Lower Egypt's society?
188,EG-DIA-189,Sport,Spanish (Spain),ما هي ثاني أكثر رياضة شعبيةً في الوجه البحري؟,What is the second most popular sport in Lower Egypt?
189,EG-DIA-190,Work life	,Chinese (China)	,ماهي المهنة التي تفضلها النساء عادة في الوجه البحري؟,Which occupation is most preferred among females in Lower Egypt?
190,EG-DIA-191,Work life	,Chinese (China)	,ماهي المهنة التي يفضلها الرجال عادة في الوجه البحري؟,Which occupation is most preferred among males in Lower Egypt?
191,EG-DIA-192,Food,Amharic (Ethiopia)	,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الوجه البحري؟,Which city is the primary commercial hub in Upper Lower Egypt?
192,EG-DIA-193,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الرقصة التقليدية في الوجه البحري؟,What is the traditional dance in Lower Egypt?
193,EG-DIA-194,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هي الوجبة الأكثر شيوعًا في أول يوم من رمضان في الوجه البحري؟,What meal is most popular on the first day of Ramadan in Lower Egypt?
194,EG-DIA-195,Work life,Arabic( Egypt),ما هي المهنة الأكثر شيوعًا في الوجه البحري؟,What is the most common occupation in Lower Egypt ?
195,EG-DIA-196,Family,Arabic( Egypt),ماذا تفعل العائلات عادةً عند ولادة طفل في الوجه البحري؟,What do families from Lower Egypt usually do when a baby is born?
196,EG-DIA-197,Family,Arabic( Egypt),ماذا يحمل الناس معهم عند زيارة شخص مريض في الوجه البحري؟,What do people from Lower Egypt  bring with them while visiting an ill person?
197,EG-DIA-198,Food,Arabic( Egypt),ما هي الحلويات أو المعجنات الأكثر شراءً خلال عيد الفطر في الوجه البحري؟,Which pastries/sweets are the most bought during Eid al Fitr in Lower Egypt?
198,EG-DIA-199,Family,Arabic( Egypt),ماذا تشرب النساء عادةً بعد الولادة في الوجه البحري؟,What do women from Lower Egypt  drink right after giving birth?
199,EG-DIA-200,Holidays/Celebration/Leisure	,Arabic( Egypt),ما هو المطرب الذي تُشغَّل أغانيه أكثر في حفلات الزفاف في الوجه البحري؟,Which artist is the most played during weddings in Lower Egypt?
