,ID,Topic,Source,Question,Translation
158,New-ko-01	,Family,Korean (Korea)	,ايه اشهر فيلم كارتون يشاهدو الاطفال بكثره في الصعيد؟,What is the most popular children's animation that is commonly watched by kids in Upper Egypt?
159,New-ko-03	,Family,Korean (Korea)	,ايه اشهر اغنيه للاطفال بيغنوها العائلات معهم في الصعيد؟,What is the most popular children's song in Upper Egypt that families sing together?
160,New-ko-04	,Family,Korean (Korea)	,ايه اشهر لعبه للاولاد في الصعيد؟,Which toys are most popular among boys in Upper Egypt?
161,New-ko-05	,Family,Korean (Korea)	,ايه اشهر لعبه للبنات في الصعيد؟,Which toys are most popular among girls in Upper Egypt?
162,New-ko-06	,Family,Korean (Korea)	,ايه اشهر قصه شعبيه بتتحكي للاطفال في الصعيد؟,What is the most popular folk tale in Upper Egypt that is typically told to children?
163,New-ko-08	,Work life,Korean (Korea)	,اين يشتغل طلاب الجامعه بشكل جزئي بجانب الدراسه في الصعيد؟,Where do university students in Upper Egypt tend to work part-time the most?
164,New-ko-10	,Work life,Korean (Korea)	,ايه الانشطه اللي بيقوم بيها الناس كعمل اضافي جنب الشغل في الصعيد؟,What are the most common activities people do as a side job in Upper Egypt?
165,New-pe-06	,Food,Persian (Iran)	,ايه اشهر طاجن في الصعيد؟,What is the most popular stew in Upper Egypt?
166,New-pe-11	,Food,Persian (Iran)	,ماهي التوابل او الاعشاب الاكثر استخداما في الاكل الصعيدي؟,What is the most common spice/herb used in dishes from Upper Egypt?
167,New-pe-49	,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في الصعيد؟,Where do families gather to pray together in Upper Egypt?
168,New-pe-53	,Family,Persian (Iran)	,ايه الهدايا اللي بيحصل عليها الاباء في  عيد الاب في الصعيد؟,What gifts do fathers get on Father's Day (or Parents' Day) in Upper Egypt?
169,New-pe-54	,Family,Persian (Iran)	,ايه الهدايا اللي بتحصل عليها الامهات في عيد الام في الصعيد؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Upper Egypt?
170,New-pe-59	,Family,Persian (Iran)	,كام عدد الاجيال اللي بيعيشوا في منزل واحد في العائله الصعيديه الواحده؟ (استخدم رقم مثلا2),"How many generations typically live together in a household in Upper Egypt? (Provide Arabic numerals (e.g., 2) only.)"
171,New-pe-66    ,Education,Persian (Iran)	,إيه أكتر نشاط بعد المدرسة مشهور في المدارس الابتدائي في الصعيد؟,What is the most popular after school curricular in elementary schools in Upper Egypt?
172,New-pe-76	,Holidays/Celebration/Leisure	,Persian (Iran)	,ايه النشاطات التي يمكن القيام بها في الحدائق في الصعيد؟,What is a popular activity to do in parks in Upper Egypt?
173,New-pe-83	,Holidays/Celebration/Leisure	,Persian (Iran)	,ماهي لعبه الورق الشعبيه التي يتم لعبها في التجمعات العائليه في الصعيد؟,What is the popular card game played during social gatherings in Upper Egypt?
174,New-spme-04	,Food	,Spanish (Mexico)	,ايه المنتج الزراعي اللي بيتم تصديره من الصعيد؟,Which agricultural product is exported most often in Upper Egypt?
175,New-spme-05	,Food	,Spanish (Mexico)	,ايه اشهر الحلويات في الصعيد؟,What are the most popular sweets in Upper Egypt?
176,New-spme-27	,Education,Spanish (Mexico)	,ماهو مستوي التعليم المتوسط في الصعيد؟,What is the average education level for people in Upper Egypt?
177,New-spme-68	,Family	,Spanish (Mexico)	,إيه أكتر مشروب مشهور بين الأطفال في الصعيد؟,What is the most popular beverage among children in Upper Egypt?
178,New-su-01	,Food,Sundanese (West Java,إيه التسالي أو السناكس اللي بتتباع عادة قدّام المدارس في الصعيد؟,What snacks are usually sold in front of schools in Upper Egypt?
179,New-su-09	,Food,Sundanese (West Java,إيه نوع الزيت اللي الناس بتستخدمه غالبًا في الطبخ في الصعيد؟,What oil is usually used for cooking in Upper Egypt?
180,New-su-10	,Food,Sundanese (West Java,إيه الأكل اللي الستات الحوامل بيأكلوه كتير في الصعيد؟,What food is commonly consumed by pregnant women in Upper Egypt?
181,New-su-57	,Work life	,Sundanese (West Java,إيه أكتر نوع مواشي متربي في الصعيد؟,What is the most common livestock raised in Upper Egypt?
182,New-su-58	,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في الصعيد؟,What animals are commonly used for agriculture in Upper Egypt?
183,New-su-59	,Work life	,Sundanese (West Java,الفلاحين في الصعيد بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in Upper Egypt typically wear to protect themselves from the heat whilst farming?
184,New-su-71	,Family,Sundanese (West Java,الأهالي في الصعيد غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in Upper Egypt?
185,New-su-77	,Holidays/Celebration/Leisure	,Sundanese (West Java,ايه اللي الاطفال عاده بتاخدوا في العيد في الصعيد؟,What is usually given to the children during Eid in Upper Egypt?
186,New-su-83	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه الأكل اللي بيبقى موجود غالبًا في الأفراح في الصعيد؟,What food is usually served at weddings in Upper Egypt?
187,New-su-86	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه أشهر مبنى حكومي في الصعيد؟,What is the most famous government building in Upper Egypt?
188,Ni-en-12	,Education	,English (UK)	,إيه أحسن / أشهر جامعة في الصعيد؟ (اكتب الاسم الرسمي),What is the top university in Upper Egypt? (Provide the official name.)
189,Ni-en-20	,Work life	,English (UK)	, أغلب الناس في الصعيد بتبدأ تشتغل وهي عندها كام سنة؟ (استخدم رقم مثلا 15) ,"At what age do most people start working in Upper Egypt? (Provide Arabic numerals (e.g., 15) only.)"
190,Ni-en-31	,Holidays/Celebration/Leisure	,English (UK)	,الناس في الصعيد بيأكلوا إيه تقليديًا في يوم الكريسماس؟,What do people in Upper Egypt traditionally eat on Christmas Day?
191,Nu-in-40	,Work life	,Indonesian (Indonesia)	,أنهي مدينة هي الوجهة الأساسية للناس اللي بتدور على شغل في الصعيد؟,Which city is the main destination for job seekers in Upper Egypt?
192,Sa-en-1	,Food,English (UK)	,إيه أشهر سلسلة أكل سريع في الصعيد؟,What is Upper Egypt's most popular fast food chain?
193,Sa-en-13	,Food,English (UK)	,إيه الأكلة اللي الناس في الصعيد يا إمّا بتحبها قوي يا إمّا بتكرهها قوي؟,What is the food that is most divisive (either love or hate) in Upper Egypt?
194,Sa-en-32	,Family	,English (UK)	,إيه أشهر مسلسل عائلي في الصعيد؟,What is the most popular family TV show in Upper Egypt?
195,Sa-en-6	,Food,English (UK)	,إيه أكتر أكل تيك أواي مشهور في الصعيد؟,What is the most popular takeaway food in Upper Egypt?
196,Sa-en-7	,Food,English (UK)	,إيه أشهر سناكس في الصعيد؟,What are popular snacks in Upper Egypt?
197,Ta-pe-10	,Family,Persian (Iran)	,الرجالة في الصعيد عادة بتتجوز وهم عنده كام سنة؟ (استخدم رقم مثلا 20) ,"At what age do men usually get married in Upper Egypt? (Provide Arabic numerals (e.g., 20) only.)"
198,Ta-pe-11	,Family,Persian (Iran)	,الستات في الصعيد عادة بتتجوز وهي عندها كام سنة؟(استخدم رقم مثلا 20) ,"At what age do women usually get married in Upper Egypt? (Provide Arabic numerals (e.g., 20) only.)"
199,Ta-pe-13	,Family,Persian (Iran)	,في جيل أهلك، كان متوسط عدد أفراد الأسرة في الصعيد كام؟ (استخدم رقم مثلا 20),"In your parents' generation, what was the average number of members in their family in Upper Egypt? (Provide Arabic numerals (e.g., 20) only.)"
200,Th-en-11	,Sport,English (US)	,مين أشهر رياضي في الصعيد؟,Who is the most popular sportperson in Upper Egypt?
201,Th-en-19	,Work life	,English (US)	,إيه مدينة أو منطقة في الصعيد مشهورة بالصناعة؟,What is a city or region in Upper Egypt known for manufacturing industry?
202,Th-en-27	,Work life	,English (US)	,إيه أهم صناعة في الصعيد؟,What is the most important industry in Upper Egypt?
203,Th-en-36	,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في الصعيد؟,What is a popular family activity with a child to do on weekends in Upper Egypt?
204,Th-en-39	,Family,English (US)	,إيه لعبة عائلية مشهورة في الصعيد؟,What is a popular family game in Upper Egypt?
205,Th-en-41	,Family,English (US)	,متوسط سن الأزواج عندهم أول طفل في الصعيد كام سنة؟ (استخدم رقم مثلا 20) ,"What is the average age for couples to have their first child in Upper Egypt? (Provide Arabic numerals (e.g., 20) only.)"
206,Th-en-44	,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في الصعيد؟,What is Upper Egypt's most popular food for family meals on weekends?
207,Th-en-51	,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في الصعيد؟,Which subject is considered the most important for students in Upper Egypt
208,Tmp-ar-02	,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في الصعيد؟,What is a common public transport that people use to go to university in Upper Egypt?
209,New-gr-13	,Food,Greek (Greece)	,إيه أكتر مشروب الناس بتشربه الصبح في الصعيد  ؟,What is the most common morning drink in Egypt?
210,Ni-en-17	,Work life	,English (UK)	,كام ساعة في الأسبوع بيشتغل العامل بدوام كامل في الصعيد   عادة؟ (استخدم رقم مثلا12),"How many hours a week does a full-time worker in Egypt typically work? (Provide Arabic numerals (e.g., 12) only.)"
211,Ni-en-19	,Work life	,English (UK)	,كام يوم في الأسبوع بيشتغل العامل بدوام كامل في الصعيد  ؟ (استخدم رقم من0 الي 7),How many days a week does a full-time worker work in Egypt? (Provide Arabic numerals (0~7) only.)
212,Th-en-45	,Family,English (US)	,إيه أكتر نشاط عائلي مشهور في الصعيد   في أيام الأسبوع بالليل؟,What is the most popular weekday evening family activity in Egypt?
213,New-su-60	,Work life	,Sundanese (West Java,الفلاحين في الصعيد   عادةً بياكلوا إيه على الغدا؟,What do farmers in Egypt usually eat for lunch?
214,New-gr-05	,Food,Greek (Greece)	,إيه أكتر فطار سريع الناس بتاخده وهي ماشية في الصعيد  ؟,What is the most popular grab-and-go breakfast option in Egypt?
215,Sa-en-9	,Food,English (UK)	,الناس في الصعيد   عادةً بتاكل إيه على البحر؟,What do people from Egypt eat at the beach?
216,New-pe-74	,Education,Persian (Iran)	,كام متوسط المصاريف الدراسية السنوية في الجامعات الحكومية في الصعيد  ؟,How much is the average annual tuition fee for public universities in Egypt?
217,New-pe-85	,Holidays/Celebration/Leisure	,Persian (Iran)	,إيه أكتر وجهة سياحية بره الصعيد   الالصعيد  يين بيروحولها؟,Where is the most popular tourist destination abroad for people from Egypt?
218,Jo-sp-19,Work life,Spanish (Spain),أنهي منطقة في الصعيد   معروفة تقليديًا بالزراعة؟,What region in Egypt has been traditionally associated with agriculture?
219,Jod-ch-07,Food,Chinese (China)	,في المتوسط، العشا في مطعم في الصعيد   بياخد كام ساعة؟  (استخدم الرقم بالعربي مع جزء عشري لو فيه  مثلا 2 او 3،5),"How long (in hours) on average does it take for people in Egypt to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only."
220,Jod-ch-09,Food,Chinese (China)	,الناس في الصعيد عادةً بتتعشى الساعة كام؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"What time do people usually have dinner in Egypt? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
221,An-ar-02,Education,Arabic (Algeria),طلبة الجامعة في الصعيد   عادةً بيتغدوا فين؟,Where do university students have lunch in Egypt?
222,Ca-sp-06,Food,Spanish (Spain),إيه أهم وجبة في اليوم بالنسبة للناس في الصعيد  ؟,Which is the most important meal of the day to people from Egypt?
223,Ji-ko-22,Family,Korean (South Korea)	,الناس في الصعيد   غالبًا بتصرف أول مرتب ليها على إيه؟,What do people especially spend their first salary on in Egypt's society?
224,Jo-sp-01,Sport,Spanish (Spain),إيه تاني أكتر رياضة مشهورة في الصعيد  ؟,What is the second most popular sport in Egypt?
225,Jod-ch-61	,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الستات في الصعيد  ؟,Which occupation is most preferred among females in Egypt?
226,Jod-ch-62	,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الرجالة في الصعيد  ؟,Which occupation is most preferred among males in Egypt?
227,New-am-27	,Food,Amharic (Ethiopia)	,أنهي مدينة تعتبر المركز التجاري الرئيسي في الصعيد  ؟,Which city is the primary commercial hub in Egypt?
