,ID,Topic,Source,Question,Translation
150,New-ha-08	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي بيكرهوا الاطفال وبيحبوه كبار السن في القاهرة الكبرى؟,What food is typically disliked by children but enjoyed by the elderly in Greater Cairo?
151,New-ha-13	,Food,Hausa (Northern Nigeria)	,ايه اشهر نوع خضار في القاهرة الكبرى؟,Which is the most popular vegetable in Greater Cairo?
152,New-ha-66	,Family	,Hausa (Northern Nigeria)	,ايه اشهر قاعه لاقامه الافراح في القاهرة الكبرى؟,What is the most popular wedding venue in Greater Cairo?
153,New-in-33	,Work life	,Indonesian (Indonesia)	,ايه اكتر منطقه في القاهرة الكبرى مشهوره باستخراج المعادن؟,What region in Greater Cairo is usually associated with mining?
154,New-in-34	,Work life	,Indonesian (Indonesia)	,إيه منطقة في القاهرة الكبرى عادة مرتبطة بالبترول؟,What region in Greater Cairo is usually associated with oil?
155,New-in-62	,Education,Indonesian (Indonesia)	,إيه أشهر جامعة في القاهرة الكبرى في تخصص الهندسة؟ (استخدم الاسم الرسمي),What university in Greater Cairo is popular because of its engineering major? (Provide the official name.)
156,New-in-63	,Education,Indonesian (Indonesia)	,إيه أشهر جامعة في القاهرة الكبرى في تخصص الطب؟ (استخدم الاسم الرسمي),What university in Greater Cairo is popular because of its school of medicine? (Provide the official name.)
157,New-in-78	,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ايه هي طريقه الدفع الاكتر استخداما في القاهرة الكبرى؟,What is the most popular payment method in Greater Cairo?
158,New-ko-01	,Family,Korean (Korea)	,ايه اشهر فيلم كارتون يشاهدو الاطفال بكثره في القاهرة الكبرى؟,What is the most popular children's animation that is commonly watched by kids in Greater Cairo?
159,New-ko-03	,Family,Korean (Korea)	,ايه اشهر اغنيه للاطفال بيغنوها العائلات معهم في القاهرة الكبرى؟,What is the most popular children's song in Greater Cairo that families sing together?
160,New-ko-04	,Family,Korean (Korea)	,ايه اشهر لعبه للاولاد في القاهرة الكبرى؟,Which toys are most popular among boys in Greater Cairo?
161,New-ko-05	,Family,Korean (Korea)	,ايه اشهر لعبه للبنات في القاهرة الكبرى؟,Which toys are most popular among girls in Greater Cairo?
162,New-ko-06	,Family,Korean (Korea)	,ايه اشهر قصه شعبيه بتتحكي للاطفال في القاهرة الكبرى؟,What is the most popular folk tale in Greater Cairo that is typically told to children?
163,New-ko-08	,Work life,Korean (Korea)	,اين يشتغل طلاب الجامعه بشكل جزئي بجانب الدراسه في القاهرة الكبرى؟,Where do university students in Greater Cairo tend to work part-time the most?
164,New-ko-10	,Work life,Korean (Korea)	,ايه الانشطه اللي بيقوم بيها الناس كعمل اضافي جنب الشغل في القاهرة الكبرى؟,What are the most common activities people do as a side job in Greater Cairo?
165,New-pe-06	,Food,Persian (Iran)	,ايه اشهر طاجن في القاهرة الكبرى؟,What is the most popular stew in Greater Cairo?
166,New-pe-11	,Food,Persian (Iran)	,ماهي التوابل أو الأعشاب الأكثر استخدامًا في الأكل في القاهرة الكبرى,What is the most common spice/herb used in dishes from Greater Cairo?
167,New-pe-49	,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في القاهرة الكبرى؟,Where do families gather to pray together in Greater Cairo?
168,New-pe-53	,Family,Persian (Iran)	,ايه الهدايا اللي بيحصل عليها الاباء في  عيد الاب في القاهرة الكبرى؟,What gifts do fathers get on Father's Day (or Parents' Day) in Greater Cairo?
169,New-pe-54	,Family,Persian (Iran)	,ايه الهدايا اللي بتحصل عليها الامهات في عيد الام في القاهرة الكبرى؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Greater Cairo?
170,New-pe-59	,Family,Persian (Iran)	,كام عدد الاجيال اللي بيعيشوا في منزل واحد في القاهره الكبري في العائله الواحده؟(استخدم رقم مثلا2),"How many generations typically live together in a household in Greater Cairo? (Provide Arabic numerals (e.g., 2) only.)"
171,New-pe-66    ,Education,Persian (Iran)	,إيه أكتر نشاط بعد المدرسة مشهور في المدارس الابتدائي في القاهرة الكبرى؟,What is the most popular after school curricular in elementary schools in Greater Cairo?
172,New-pe-76	,Holidays/Celebration/Leisure	,Persian (Iran)	,ايه النشاطات التي يمكن القيام بها في الحدائق في القاهرة الكبرى؟,What is a popular activity to do in parks in Greater Cairo?
173,New-pe-83	,Holidays/Celebration/Leisure	,Persian (Iran)	,ماهي لعبه الورق الشعبيه التي يتم لعبها في التجمعات العائليه في القاهرة الكبرى؟,What is the popular card game played during social gatherings in Greater Cairo?
174,New-spme-04	,Food	,Spanish (Mexico)	,ايه المنتج الزراعي اللي بيتم تصديره من القاهرة الكبرى؟,Which agricultural product is exported most often in Greater Cairo?
175,New-spme-05	,Food	,Spanish (Mexico)	,ايه اشهر الحلويات في القاهرة الكبرى؟,What are the most popular sweets in Greater Cairo?
176,New-spme-27	,Education,Spanish (Mexico)	,ماهو مستوي التعليم المتوسط في القاهرة الكبرى؟,What is the average education level for people in Greater Cairo?
177,New-spme-68	,Family	,Spanish (Mexico)	,إيه أكتر مشروب مشهور بين الأطفال في القاهرة الكبرى؟,What is the most popular beverage among children in Greater Cairo?
178,New-su-01	,Food,Sundanese (West Java,إيه التسالي أو السناكس اللي بتتباع عادة قدّام المدارس في القاهرة الكبرى؟,What snacks are usually sold in front of schools in Greater Cairo?
179,New-su-09	,Food,Sundanese (West Java,إيه نوع الزيت اللي الناس بتستخدمه غالبًا في الطبخ في القاهرة الكبرى؟,What oil is usually used for cooking in Greater Cairo?
180,New-su-10	,Food,Sundanese (West Java,إيه الأكل اللي الستات الحوامل بيأكلوه كتير في القاهرة الكبرى؟,What food is commonly consumed by pregnant women in Greater Cairo?
181,New-su-57	,Work life	,Sundanese (West Java,إيه أكتر نوع مواشي متربي في القاهرة الكبرى؟,What is the most common livestock raised in Greater Cairo?
182,New-su-58	,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في القاهرة الكبرى؟,What animals are commonly used for agriculture in Greater Cairo?
183,New-su-59	,Work life	,Sundanese (West Java,الفلاحين في القاهرة الكبرى بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in Greater Cairo typically wear to protect themselves from the heat whilst farming?
184,New-su-71	,Family,Sundanese (West Java,الأهالي في القاهرة الكبرى غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in Greater Cairo?
185,New-su-77	,Holidays/Celebration/Leisure	,Sundanese (West Java,ايه اللي الاطفال عاده بتاخدوا في العيد في القاهرة الكبرى؟,What is usually given to the children during Eid in Greater Cairo?
186,New-su-83	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه الأكل اللي بيبقى موجود غالبًا في الأفراح في القاهرة الكبرى؟,What food is usually served at weddings in Greater Cairo?
187,New-su-86	,Holidays/Celebration/Leisure	,Sundanese (West Java,إيه أشهر مبنى حكومي في القاهرة الكبرى؟,What is the most famous government building in Greater Cairo?
188,Ni-en-12	,Education	,English (UK)	,إيه أحسن / أشهر جامعة في القاهرة الكبرى؟ (اكتب الاسم الرسمي),What is the top university in Greater Cairo? (Provide the official name.)
189,Ni-en-20	,Work life	,English (UK)	, أغلب الناس في القاهرة الكبرى بتبدأ تشتغل وهي عندها كام سنة؟ (استخدم رقم مثلا 15) ,"At what age do most people start working in Greater Cairo? (Provide Arabic numerals (e.g., 15) only.)"
190,Ni-en-31	,Holidays/Celebration/Leisure	,English (UK)	,الناس في القاهرة الكبرى بيأكلوا إيه تقليديًا في يوم الكريسماس؟,What do people in Greater Cairo traditionally eat on Christmas Day?
191,Nu-in-40	,Work life	,Indonesian (Indonesia)	,أنهي مدينة هي الوجهة الأساسية للناس اللي بتدور على شغل في القاهرة الكبرى؟,Which city is the main destination for job seekers in Greater Cairo?
192,Sa-en-1	,Food,English (UK)	,إيه أشهر سلسلة أكل سريع في القاهرة الكبرى؟,What is Greater Cairo's most popular fast food chain?
193,Sa-en-13	,Food,English (UK)	,إيه الأكلة اللي الناس في القاهرة الكبرى يا إمّا بتحبها قوي يا إمّا بتكرهها قوي؟,What is the food that is most divisive (either love or hate) in Greater Cairo?
194,Sa-en-32	,Family	,English (UK)	,إيه أشهر مسلسل عائلي في القاهرة الكبرى؟,What is the most popular family TV show in Greater Cairo?
195,Sa-en-6	,Food,English (UK)	,إيه أكتر أكل تيك أواي مشهور في القاهرة الكبرى؟,What is the most popular takeaway food in Greater Cairo?
196,Sa-en-7	,Food,English (UK)	,إيه أشهر سناكس في القاهرة الكبرى؟,What are popular snacks in Greater Cairo?
197,Ta-pe-10	,Family,Persian (Iran)	,الرجالة في القاهرة الكبرى عادة بتتجوز وهم عنده كام سنة؟ (استخدم رقم مثلا 20) ,"At what age do men usually get married in Greater Cairo? (Provide Arabic numerals (e.g., 20) only.)"
198,Ta-pe-11	,Family,Persian (Iran)	,الستات في القاهرة الكبرى عادة بتتجوز وهي عندها كام سنة؟(استخدم رقم مثلا 20) ,"At what age do women usually get married in Greater Cairo? (Provide Arabic numerals (e.g., 20) only.)"
199,Ta-pe-13	,Family,Persian (Iran)	,في جيل أهلك، كان متوسط عدد أفراد الأسرة في القاهرة الكبرى كام؟ (استخدم رقم مثلا 20),"In your parents' generation, what was the average number of members in their family in Greater Cairo? (Provide Arabic numerals (e.g., 20) only.)"
200,Th-en-11	,Sport,English (US)	,مين أشهر رياضي في القاهرة الكبرى؟,Who is the most popular sportperson in Greater Cairo?
201,Th-en-19	,Work life	,English (US)	,إيه مدينة أو منطقة في القاهرة الكبرى مشهورة بالصناعة؟,What is a city or region in Greater Cairo known for manufacturing industry?
202,Th-en-27	,Work life	,English (US)	,إيه أهم صناعة في القاهرة الكبرى؟,What is the most important industry in Greater Cairo?
203,Th-en-36	,Family,English (US)	,إيه نشاط مشهور للأهالي يعملوه مع العيال في الويك إند في القاهرة الكبرى؟,What is a popular family activity with a child to do on weekends in Greater Cairo?
204,Th-en-39	,Family,English (US)	,إيه لعبة عائلية مشهورة في القاهرة الكبرى؟,What is a popular family game in Greater Cairo?
205,Th-en-41	,Family,English (US)	,متوسط سن الأزواج عندهم أول طفل في القاهرة الكبرى كام سنة ؟ (استخدم رقم مثلا 20) ,"What is the average age for couples to have their first child in Greater Cairo? (Provide Arabic numerals (e.g., 20) only.)"
206,Th-en-44	,Family,English (US)	,إيه أكتر أكل مشهور للأهالي في الويك إند في القاهرة الكبرى؟,What is Greater Cairo's most popular food for family meals on weekends?
207,Th-en-51	,Education	,English (US)	,إيه المادة الدراسية اللي الناس شايفاها أهم للطلبة في القاهرة الكبرى؟,Which subject is considered the most important for students in Greater Cairo
208,Tmp-ar-02	,Education	,English (US)	,إيه وسيلة المواصلات العامة الشائعة اللي الناس بيستخدموها عشان يروحوا الجامعة في القاهرة الكبرى؟,What is a common public transport that people use to go to university in Greater Cairo?
209,New-gr-13	,Food,Greek (Greece)	,إيه أكتر مشروب الناس بتشربه الصبح في القاهرة الكبرى  ؟,What is the most common morning drink in Egypt?
210,Ni-en-17	,Work life	,English (UK)	,كام ساعة في الأسبوع بيشتغل العامل بدوام كامل في القاهرة الكبرى   عادة؟ (استخدم رقم مثلا12),"How many hours a week does a full-time worker in Egypt typically work? (Provide Arabic numerals (e.g., 12) only.)"
211,Ni-en-19	,Work life	,English (UK)	,كام يوم في الأسبوع بيشتغل العامل بدوام كامل في القاهرة الكبرى  ؟ (استخدم رقم من0 الي 7),How many days a week does a full-time worker work in Egypt? (Provide Arabic numerals (0~7) only.)
212,Th-en-45	,Family,English (US)	,إيه أكتر نشاط عائلي مشهور في القاهرة الكبرى   في أيام الأسبوع بالليل؟,What is the most popular weekday evening family activity in Egypt?
213,New-su-60	,Work life	,Sundanese (West Java,الفلاحين في القاهرة الكبرى   عادةً بياكلوا إيه على الغدا؟,What do farmers in Egypt usually eat for lunch?
214,New-gr-05	,Food,Greek (Greece)	,إيه أكتر فطار سريع الناس بتاخده وهي ماشية في القاهرة الكبرى  ؟,What is the most popular grab-and-go breakfast option in Egypt?
215,Sa-en-9	,Food,English (UK)	,الناس في القاهرة الكبرى   عادةً بتاكل إيه على البحر؟,What do people from Egypt eat at the beach?
216,New-pe-74	,Education,Persian (Iran)	,كام متوسط المصاريف الدراسية السنوية في الجامعات الحكومية في القاهرة الكبرى  ؟,How much is the average annual tuition fee for public universities in Egypt?
217,New-pe-85	,Holidays/Celebration/Leisure	,Persian (Iran)	,إيه أكتر وجهة سياحية بره القاهرة الكبرى   الالقاهرة الكبرى  يين بيروحولها؟,Where is the most popular tourist destination abroad for people from Egypt?
218,Jo-sp-19,Work life,Spanish (Spain),أنهي منطقة في القاهرة الكبرى   معروفة تقليديًا بالزراعة؟,What region in Egypt has been traditionally associated with agriculture?
219,Jod-ch-07,Food,Chinese (China)	,في المتوسط، العشا في مطعم في القاهرة الكبرى   بياخد كام ساعة؟   (استخدم الرقم بالعربي مع جزء عشري لو فيه  مثلا ٢ او ٣،٥),"How long (in hours) on average does it take for people in Egypt to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only."
220,Jod-ch-09,Food,Chinese (China)	,الناس في القاهرة الكبرى   عادةً بتتعشى الساعة كام؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"What time do people usually have dinner in Egypt? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
221,An-ar-02,Education,Arabic (Algeria),طلبة الجامعة في القاهرة الكبرى   عادةً بيتغدوا فين؟,Where do university students have lunch in Egypt?
222,Ca-sp-06,Food,Spanish (Spain),إيه أهم وجبة في اليوم بالنسبة للناس في القاهرة الكبرى  ؟,Which is the most important meal of the day to people from Egypt?
223,Ji-ko-22,Family,Korean (South Korea)	,الناس في القاهرة الكبرى   غالبًا بتصرف أول مرتب ليها على إيه؟,What do people especially spend their first salary on in Egypt's society?
224,Jo-sp-01,Sport,Spanish (Spain),إيه تاني أكتر رياضة مشهورة في القاهرة الكبرى  ؟,What is the second most popular sport in Egypt?
225,Jod-ch-61	,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الستات في القاهرة الكبرى  ؟,Which occupation is most preferred among females in Egypt?
226,Jod-ch-62	,Work life	,Chinese (China)	,أنهي مهنة مفضلة أكتر بين الرجالة في القاهرة الكبرى  ؟,Which occupation is most preferred among males in Egypt?
227,New-am-27	,Food,Amharic (Ethiopia)	,أنهي مدينة تعتبر المركز التجاري الرئيسي في القاهرة الكبرى  ؟,Which city is the primary commercial hub in Egypt?
